"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento"
"http://dati.camera.it/ocd/persona.rdf/p308871","GHIO","VALENTINA","19710505","nato a SESTRI LEVANTE, GENOVA, LIGURIA, il 05.05.1971","SESTRI LEVANTE","female","LIGURIA - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",2025-11-07 13:19:41
"http://dati.camera.it/ocd/persona.rdf/p308871","GHIO","VALENTINA","19710505","nato a SESTRI LEVANTE, GENOVA, LIGURIA, il 05.05.1971","SESTRI LEVANTE","female","LIGURIA - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-11-07 13:19:41
"http://dati.camera.it/ocd/persona.rdf/p305771","MANZI","IRENE","19770816","nato a MACERATA, MACERATA, MARCHE, il 16.08.1977","MACERATA","female","MARCHE - P01","PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022","PD-IDP","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2024-01-26 12:45:17
"http://dati.camera.it/ocd/persona.rdf/p308882","SALA","FABRIZIO","19710613","nato a MILANO, MILANO, LOMBARDIA, il 13.06.1971","MILANO","male","LOMBARDIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE",2025-11-06 13:18:38
"http://dati.camera.it/ocd/persona.rdf/p308882","SALA","FABRIZIO","19710613","nato a MILANO, MILANO, LOMBARDIA, il 13.06.1971","MILANO","male","LOMBARDIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","VI COMMISSIONE (FINANZE)",2025-11-06 13:18:38
"http://dati.camera.it/ocd/persona.rdf/p306214","SQUERI","LUCA","19611218","nato a MILANO, MILANO, LOMBARDIA, il 18.12.1961","MILANO","male","LOMBARDIA 3 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI CONTROLLO SULL'ATTIVITA' DEGLI ENTI GESTORI DI FORME OBBLIGATORIE DI PREVIDENZA E ASSISTENZA SOCIALE",2025-11-06 13:18:40
"http://dati.camera.it/ocd/persona.rdf/p306214","SQUERI","LUCA","19611218","nato a MILANO, MILANO, LOMBARDIA, il 18.12.1961","MILANO","male","LOMBARDIA 3 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2025-11-06 13:18:40
"http://dati.camera.it/ocd/persona.rdf/p308899","RUSSO","PAOLO EMILIO","19770606","nato a COMO, COMO, LOMBARDIA, il 06.06.1977","COMO","male","SICILIA 2 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2025-11-06 13:18:54
"http://dati.camera.it/ocd/persona.rdf/p308899","RUSSO","PAOLO EMILIO","19770606","nato a COMO, COMO, LOMBARDIA, il 06.06.1977","COMO","male","SICILIA 2 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI",2025-11-06 13:18:54
"http://dati.camera.it/ocd/persona.rdf/p308899","RUSSO","PAOLO EMILIO","19770606","nato a COMO, COMO, LOMBARDIA, il 06.06.1977","COMO","male","SICILIA 2 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-11-06 13:18:54
"http://dati.camera.it/ocd/persona.rdf/p307223","PITTALIS","PIETRO","19580430","nato a CHARLEROI, BELGIO, il 30.04.1958","CHARLEROI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",2025-11-06 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p307223","PITTALIS","PIETRO","19580430","nato a CHARLEROI, BELGIO, il 30.04.1958","CHARLEROI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",2025-11-06 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p307223","PITTALIS","PIETRO","19580430","nato a CHARLEROI, BELGIO, il 30.04.1958","CHARLEROI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO CONSULTIVO SULLA CONDOTTA DEI DEPUTATI",2025-11-06 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p307223","PITTALIS","PIETRO","19580430","nato a CHARLEROI, BELGIO, il 30.04.1958","CHARLEROI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COLLEGIO D'APPELLO",2025-11-06 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p307223","PITTALIS","PIETRO","19580430","nato a CHARLEROI, BELGIO, il 30.04.1958","CHARLEROI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","GIUNTA DELLE ELEZIONI",2025-11-06 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p307223","PITTALIS","PIETRO","19580430","nato a CHARLEROI, BELGIO, il 30.04.1958","CHARLEROI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2025-11-06 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p307223","PITTALIS","PIETRO","19580430","nato a CHARLEROI, BELGIO, il 30.04.1958","CHARLEROI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","GIUNTA PER LE AUTORIZZAZIONI",2025-11-06 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p307223","PITTALIS","PIETRO","19580430","nato a CHARLEROI, BELGIO, il 30.04.1958","CHARLEROI","male","SARDEGNA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","II COMMISSIONE (GIUSTIZIA)",2025-11-06 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p308925","TASSINARI","ROSARIA","19670818","nato a FORLI', FORLÌ-CESENA, EMILIA-ROMAGNA, il 18.08.1967","FORLI'","female","EMILIA-ROMAGNA - P03","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE",2025-11-07 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p308925","TASSINARI","ROSARIA","19670818","nato a FORLI', FORLÌ-CESENA, EMILIA-ROMAGNA, il 18.08.1967","FORLI'","female","EMILIA-ROMAGNA - P03","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",2025-11-07 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p308925","TASSINARI","ROSARIA","19670818","nato a FORLI', FORLÌ-CESENA, EMILIA-ROMAGNA, il 18.08.1967","FORLI'","female","EMILIA-ROMAGNA - P03","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2025-11-07 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p308925","TASSINARI","ROSARIA","19670818","nato a FORLI', FORLÌ-CESENA, EMILIA-ROMAGNA, il 18.08.1967","FORLI'","female","EMILIA-ROMAGNA - P03","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-11-07 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p308925","TASSINARI","ROSARIA","19670818","nato a FORLI', FORLÌ-CESENA, EMILIA-ROMAGNA, il 18.08.1967","FORLI'","female","EMILIA-ROMAGNA - P03","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE PER L'INFANZIA E L'ADOLESCENZA",2025-11-07 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p307454","NEVI","RAFFAELE","19730309","nato a NARNI, TERNI, UMBRIA, il 09.03.1973","NARNI","male","UMBRIA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XIII COMMISSIONE (AGRICOLTURA)",2025-11-07 13:19:26
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-11-07 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL MEDITERRANEO (PAM)",2025-11-07 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»",2025-11-07 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-11-07 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO PERMANENTE SULLA POLITICA ESTERA PER L'AREA INDO-MEDITERRANEA",2025-11-07 13:19:34
"http://dati.camera.it/ocd/persona.rdf/p307456","BATTILOCCHIO","ALESSANDRO","19770503","nato a ROMA, ROMA, LAZIO, il 03.05.1977","ROMA","male","LAZIO 1 - P03","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p307456","BATTILOCCHIO","ALESSANDRO","19770503","nato a ROMA, ROMA, LAZIO, il 03.05.1977","ROMA","male","LAZIO 1 - P03","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p307456","BATTILOCCHIO","ALESSANDRO","19770503","nato a ROMA, ROMA, LAZIO, il 03.05.1977","ROMA","male","LAZIO 1 - P03","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p308852","PATRIARCA","ANNARITA","19710727","nato a NAPOLI, NAPOLI, CAMPANIA, il 27.07.1971","NAPOLI","female","CAMPANIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO PER LE PARI OPPORTUNITA'",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p308852","PATRIARCA","ANNARITA","19710727","nato a NAPOLI, NAPOLI, CAMPANIA, il 27.07.1971","NAPOLI","female","CAMPANIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p308852","PATRIARCA","ANNARITA","19710727","nato a NAPOLI, NAPOLI, CAMPANIA, il 27.07.1971","NAPOLI","female","CAMPANIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","UFFICIO DI PRESIDENZA",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p308852","PATRIARCA","ANNARITA","19710727","nato a NAPOLI, NAPOLI, CAMPANIA, il 27.07.1971","NAPOLI","female","CAMPANIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO PER GLI AFFARI DEL PERSONALE",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p308852","PATRIARCA","ANNARITA","19710727","nato a NAPOLI, NAPOLI, CAMPANIA, il 27.07.1971","NAPOLI","female","CAMPANIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p308852","PATRIARCA","ANNARITA","19710727","nato a NAPOLI, NAPOLI, CAMPANIA, il 27.07.1971","NAPOLI","female","CAMPANIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XII COMMISSIONE (AFFARI SOCIALI)",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p308852","PATRIARCA","ANNARITA","19710727","nato a NAPOLI, NAPOLI, CAMPANIA, il 27.07.1971","NAPOLI","female","CAMPANIA 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA GESTIONE DELL'EMERGENZA SANITARIA CAUSATA DALLA DIFFUSIONE EPIDEMICA DEL VIRUS SARS-COV-2 E SULLE MISURE ADOTTATE PER PREVENIRE E AFFRONTARE L'EMERGENZA EPIDEMIOLOGICA DA SARS-COV-2",2025-11-08 13:17:15
"http://dati.camera.it/ocd/persona.rdf/p307608","SORTE","ALESSANDRO","19840219","nato a TREVIGLIO, BERGAMO, LOMBARDIA, il 19.02.1984","TREVIGLIO","male","LOMBARDIA 3 - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2025-11-08 13:17:30
"http://dati.camera.it/ocd/persona.rdf/p307608","SORTE","ALESSANDRO","19840219","nato a TREVIGLIO, BERGAMO, LOMBARDIA, il 19.02.1984","TREVIGLIO","male","LOMBARDIA 3 - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","GIUNTA DELLE ELEZIONI",2025-11-08 13:17:30
"http://dati.camera.it/ocd/persona.rdf/p307608","SORTE","ALESSANDRO","19840219","nato a TREVIGLIO, BERGAMO, LOMBARDIA, il 19.02.1984","TREVIGLIO","male","LOMBARDIA 3 - P01","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-11-08 13:17:30
"http://dati.camera.it/ocd/persona.rdf/p308838","TAJANI","ANTONIO","19530804","nato a ROMA, ROMA, LAZIO, il 04.08.1953","ROMA","male","LAZIO 1 - P02","FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022","FI-PPE","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2024-01-26 12:43:50
"http://dati.camera.it/ocd/persona.rdf/p306003","BONIFAZI","FRANCESCO","19760624","nato a FIRENZE, FIRENZE, TOSCANA, il 24.06.1976","FIRENZE","male","TOSCANA - P03","ITALIA VIVA-IL CENTRO-RENEW EUROPE (IV-C-RE) (20.11.2023","IV-C-RE","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",2025-11-07 13:19:24
"http://dati.camera.it/ocd/persona.rdf/p306003","BONIFAZI","FRANCESCO","19760624","nato a FIRENZE, FIRENZE, TOSCANA, il 24.06.1976","FIRENZE","male","TOSCANA - P03","ITALIA VIVA-IL CENTRO-RENEW EUROPE (IV-C-RE) (20.11.2023","IV-C-RE","COMMISSIONE PARLAMENTARE DI VIGILANZA SULL'ANAGRAFE TRIBUTARIA",2025-11-07 13:19:24
